Problem,TS-Ei-LM,SA-Ei-LM,TSL-Ei-LM,SAL-Ei-LM,TS-Si-LM,SA-Si-LM,TSL-Si-LM,SAL-Si-LM
50_4_8_72,0.7092387490708386,0.08905250839074369,0.8062020838482177,0.3254917158838055,0.6995438312293312,0.22074887472428073,0.7033621712379805,0.2965542481879292
50_6_2_81,0.8042210942101798,0.41138953289295344,0.47876103596503683,0.6147140522875818,0.08956623750235804,0.24488649845903274,0.1829618514072296,0.30299623513808466
50_6_2_82,0.7064699792960661,0.8299924491535744,0.5390499330166849,0.4999823881243318,0.10982040352372832,0.6299029012571212,0.23680469289164946,0.5741590075643783
50_6_4_91,0.2189247468702249,0.0999018316727773,0.209199495927392,0.15147293649489257,0.20289416079575587,0.9155613458628968,0.2699143413120836,0.9016214979988565
50_6_4_92,0.2066846415284956,0.10945987280458744,0.1729821711948905,0.05594850296160534,0.1051368780549327,0.9204843968769408,0.23792790050534887,0.9204783391159139
50_6_6_102,0.13092360919423324,0.09925023960744166,0.12060666923933001,0.03527403769473499,0.22133001217422416,0.9266303377566174,0.17911035796826302,0.9745088478347095
50_6_6_103,0.2306428005023436,0.1120302229187139,0.1618251661650251,0.10583765179340207,0.25779215701622477,0.9959953533871362,0.22358326127817924,0.8923529946979535
50_6_8_111,0.1240338979000147,0.0625956551800529,0.1319428848214534,0.08049787197849392,0.2815534912064442,0.9695922351577181,0.21764343079961296,0.9520121085521641
50_6_8_112,0.08795965518719225,0.09551723108515463,0.1717226157712374,0.05051727363702102,0.30244192275820514,0.9990950226244344,0.2792348355798713,0.8978920650611103
50_8_2_122,0.4495303048344844,0.4850166111937548,0.5049556366269248,0.35039470405306994,0.1780812790331568,0.7724010981204076,0.13614130434782606,0.8941684283171696
50_8_2_123,0.4784441096964569,0.3200793741056976,0.5657619347236762,0.5307463613537791,0.15859450496450228,0.8476848599905079,0.07746938775510204,0.8721034066470427
50_8_4_131,0.07832634706342342,0.09950877863442113,0.13031310756261047,0.07974091966493306,0.15769522105492487,0.9671500179018976,0.19336576909270486,0.8622726996886355
50_8_4_132,0.11611732528086664,0.10673190282151246,0.11917420721621601,0.06255486155470466,0.07665397665219195,0.9300830377606427,0.1436897743905871,0.9541547168787711
50_8_6_141,0.050129382080354744,0.04913024058774722,0.05383520516751004,0.03994919742033992,0.1464386929240611,1.0,0.1345181518793073,0.8537525953915539
50_8_6_142,0.06670533166135131,0.04461714257734869,0.06788166322678282,0.05356685503362983,0.11898707922673077,0.9857639920472385,0.1557296191165411,0.9182411487120283
50_8_8_153,0.07816217424354611,0.04383723983315805,0.06337708733133379,0.06513065222684317,0.15947612538912664,1.0,0.14719614895241143,0.35966056756932263
50_8_8_154,0.08373486211338241,0.06367401241127449,0.11642121050088097,0.030358391558547748,0.1584744210925994,1.0,0.16475326397067752,0.8676170972220774
