Problem,TS-Ei-LM,SA-Ei-LM,TSL-Ei-LM,SAL-Ei-LM,TS-Si-LM,SA-Si-LM,TSL-Si-LM,SAL-Si-LM
bom_deep_8_5_30_15_No1,0.8164481828178438,0.4370553198748549,0.6669131917915465,0.4777872436686418,0.7610859677476419,0.26316340885524186,0.5716053464655485,0.25418977394105347
bom_deep_8_5_30_15_No2,0.5262315305892293,0.43707008246699514,0.6221353282927519,0.292661472084822,0.6501050322050996,0.22896425509657276,0.5995343183028916,0.444232651902868
bom_deep_9_3_16_4_No1,0.27590622810375026,0.6710539293836917,0.3288064743316265,0.437817676893964,0.17055313491390206,0.7200679748783406,0.3767479991105276,0.780174536842577
bom_deep_9_3_16_4_No2,0.5114883135495368,0.05207575583731201,0.5034708384629804,0.011254781861673665,0.923458788467497,0.915408493155015,0.9274378738164003,0.8627761988003817
bom_deep_9_4_40_15_No1,0.5611419543313186,0.614278953622842,0.0003657828784551961,0.08397657427672126,0.7630366047726949,1.0,0.013963984224828488,0.08861143197430786
bom_deep_9_4_40_15_No2,0.47902596210816883,0.5704116097435031,0.0,0.17742991742500602,0.6889805895120744,1.0,0.10126290433709777,0.23325869286022663
bom_deep_9_5_10_5_No1,0.303658426430199,0.11796073885210319,0.0072524749118095646,0.032482145520938886,0.8193190328671243,0.9760921924218797,0.13213668003117968,0.23330144938474437
bom_deep_9_5_10_5_No2,0.2746084069893988,0.12085703150554265,0.057286909584681224,0.012500038246686069,0.8670645703248574,0.9857576839698743,0.19864447447511768,0.36853705350408594
bom_deep_9_5_30_15_No1,0.5262329935035255,0.025003064133795598,0.07791664441128567,0.031132698004005727,0.8949910079568507,0.9872072345803481,0.4231256385744918,0.8912295652794929
bom_deep_9_5_30_15_No2,0.508372662211289,0.013348930661335651,0.11128378464134106,0.007900623633393972,0.8788883781702083,0.9737259868727077,0.4447026558197916,0.9171726669199505
