Algorithm,Bom,Nodes,AttemptNr,Status,Time,Makespan,Iterations
EA-Ei-LM-50,50_4_2_41,251,5,SATISFIED,60.8491,6195.0,2210
EA-Ei-LM-50,50_4_2_41,251,6,SATISFIED,60.8815,6192.0,2131
EA-Ei-LM-50,50_4_2_41,251,7,SATISFIED,61.5374,6157.0,2374
EA-Ei-LM-50,50_4_2_41,251,8,SATISFIED,60.8485,6136.0,2386
EA-Ei-LM-50,50_4_2_41,251,9,SATISFIED,60.8433,6135.0,2407
EA-Ei-LM-50,50_4_2_41,251,10,SATISFIED,60.8405,6188.0,2365
EA-Ei-LM-50,50_4_2_42,251,1,SATISFIED,60.8604,5919.0,2412
EA-Ei-LM-50,50_4_2_42,251,2,SATISFIED,60.8793,5896.0,2320
EA-Ei-LM-50,50_4_2_42,251,3,SATISFIED,61.1827,5909.0,2211
EA-Ei-LM-50,50_4_2_42,251,4,SATISFIED,60.857,5923.0,2287
EA-Ei-LM-50,50_4_2_42,251,5,SATISFIED,60.8576,5912.0,2219
EA-Ei-LM-50,50_4_2_42,251,6,SATISFIED,60.8491,5892.0,2313
EA-Ei-LM-50,50_4_2_42,251,7,SATISFIED,60.864,5913.0,2292
EA-Ei-LM-50,50_4_2_42,251,8,SATISFIED,60.8447,5881.0,2122
EA-Ei-LM-50,50_4_2_42,251,9,SATISFIED,60.9402,5891.0,2162
EA-Ei-LM-50,50_4_2_42,251,10,SATISFIED,60.8669,5921.0,2279
EA-Ei-LM-50,50_4_4_51,251,1,SATISFIED,60.844,6248.0,2195
EA-Ei-LM-50,50_4_4_51,251,2,SATISFIED,60.8556,6278.0,2095
EA-Ei-LM-50,50_4_4_51,251,3,SATISFIED,60.8481,6303.0,2149
EA-Ei-LM-50,50_4_4_51,251,4,SATISFIED,61.5359,6247.0,2294
EA-Ei-LM-50,50_4_4_51,251,5,SATISFIED,60.8489,6246.0,2197
EA-Ei-LM-50,50_4_4_51,251,6,SATISFIED,61.2685,6350.0,2228
EA-Ei-LM-50,50_4_4_51,251,7,SATISFIED,60.852,6210.0,2297
EA-Ei-LM-50,50_4_4_51,251,8,SATISFIED,60.8449,6316.0,2091
EA-Ei-LM-50,50_4_4_51,251,9,SATISFIED,60.8483,6211.0,2338
EA-Ei-LM-50,50_4_4_51,251,10,SATISFIED,60.846,6246.0,2203
EA-Ei-LM-50,50_4_4_52,251,1,SATISFIED,60.8569,6059.0,2171
EA-Ei-LM-50,50_4_4_52,251,2,SATISFIED,60.8662,5928.0,2032
EA-Ei-LM-50,50_4_4_52,251,3,SATISFIED,60.9115,6025.0,2257
EA-Ei-LM-50,50_4_4_52,251,4,SATISFIED,61.0844,5975.0,2254
EA-Ei-LM-50,50_4_4_52,251,5,SATISFIED,60.8595,5961.0,2309
EA-Ei-LM-50,50_4_4_52,251,6,SATISFIED,60.8679,6052.0,2146
EA-Ei-LM-50,50_4_4_52,251,7,SATISFIED,60.8602,5968.0,2210
EA-Ei-LM-50,50_4_4_52,251,8,SATISFIED,61.457,5987.0,2043
EA-Ei-LM-50,50_4_4_52,251,9,SATISFIED,60.8454,6013.0,2189
EA-Ei-LM-50,50_4_4_52,251,10,SATISFIED,60.8459,5993.0,2104
EA-Ei-LM-50,50_4_6_61,251,1,SATISFIED,61.1554,6258.0,2182
EA-Ei-LM-50,50_4_6_61,251,2,SATISFIED,60.8464,6364.0,2249
EA-Ei-LM-50,50_4_6_61,251,3,SATISFIED,60.8565,6380.0,2330
EA-Ei-LM-50,50_4_6_61,251,4,SATISFIED,60.87,6494.0,2377
EA-Ei-LM-50,50_4_6_61,251,5,SATISFIED,60.854,6311.0,2324
EA-Ei-LM-50,50_4_6_61,251,6,SATISFIED,60.8619,6490.0,2223
EA-Ei-LM-50,50_4_6_61,251,7,SATISFIED,60.8608,6427.0,2294
EA-Ei-LM-50,50_4_6_61,251,8,SATISFIED,60.8485,6348.0,2155
EA-Ei-LM-50,50_4_6_61,251,9,SATISFIED,60.8494,6396.0,2283
EA-Ei-LM-50,50_4_6_61,251,10,SATISFIED,60.8671,6301.0,2022
EA-Ei-LM-50,50_4_6_62,251,1,SATISFIED,61.0062,6071.0,2160
EA-Ei-LM-50,50_4_6_62,251,2,SATISFIED,60.897,6062.0,2100
EA-Ei-LM-50,50_4_6_62,251,3,SATISFIED,61.2409,6127.0,2083
EA-Ei-LM-50,50_4_6_62,251,4,SATISFIED,61.318,6073.0,2018
EA-Ei-LM-50,50_4_6_62,251,5,SATISFIED,61.2051,6059.0,2134
EA-Ei-LM-50,50_4_6_62,251,6,SATISFIED,60.8567,6045.0,2208
EA-Ei-LM-50,50_4_6_62,251,7,SATISFIED,60.8465,6061.0,2294
EA-Ei-LM-50,50_4_6_62,251,8,SATISFIED,60.8655,6154.0,2303
EA-Ei-LM-50,50_4_6_62,251,9,SATISFIED,60.8667,6095.0,2380
EA-Ei-LM-50,50_4_6_62,251,10,SATISFIED,60.8464,6022.0,2263
EA-Ei-LM-50,50_4_8_71,251,1,SATISFIED,60.8603,6501.0,2362
EA-Ei-LM-50,50_4_8_71,251,2,SATISFIED,60.8659,6704.0,2186
EA-Ei-LM-50,50_4_8_71,251,3,SATISFIED,61.2716,6607.0,2085
EA-Ei-LM-50,50_4_8_71,251,4,SATISFIED,60.8541,6573.0,2315
EA-Ei-LM-50,50_4_8_71,251,5,SATISFIED,60.8545,6577.0,2303
EA-Ei-LM-50,50_4_8_71,251,6,SATISFIED,60.8466,6359.0,2357
EA-Ei-LM-50,50_4_8_71,251,7,SATISFIED,60.8696,6650.0,2147
EA-Ei-LM-50,50_4_8_71,251,8,SATISFIED,61.2319,6688.0,2143
EA-Ei-LM-50,50_4_8_71,251,9,SATISFIED,60.8498,6473.0,2116
EA-Ei-LM-50,50_4_8_71,251,10,SATISFIED,60.8969,6819.0,2263
EA-Ei-LM-50,50_4_8_72,251,1,SATISFIED,60.861,6597.0,2177
EA-Ei-LM-50,50_4_8_72,251,2,SATISFIED,60.844,6611.0,2156
EA-Ei-LM-50,50_4_8_72,251,3,SATISFIED,60.9801,6472.0,2237
EA-Ei-LM-50,50_4_8_72,251,4,SATISFIED,61.5241,6462.0,2151
EA-Ei-LM-50,50_4_8_72,251,5,SATISFIED,60.8556,6406.0,2216
EA-Ei-LM-50,50_4_8_72,251,6,SATISFIED,60.8666,6602.0,2183
EA-Ei-LM-50,50_4_8_72,251,7,SATISFIED,60.8607,6670.0,2319
EA-Ei-LM-50,50_4_8_72,251,8,SATISFIED,60.8835,6364.0,2246
EA-Ei-LM-50,50_4_8_72,251,9,SATISFIED,61.3429,6492.0,2213
EA-Ei-LM-50,50_4_8_72,251,10,SATISFIED,60.8557,6463.0,2227
EA-Ei-LM-50,50_6_2_81,351,1,SATISFIED,61.4901,6353.0,1826
EA-Ei-LM-50,50_6_2_81,351,2,SATISFIED,61.4748,6354.0,1874
EA-Ei-LM-50,50_6_2_81,351,3,SATISFIED,61.4787,6357.0,1655
EA-Ei-LM-50,50_6_2_81,351,4,SATISFIED,61.491,6310.0,1798
EA-Ei-LM-50,50_6_2_81,351,5,SATISFIED,61.4592,6344.0,1864
EA-Ei-LM-50,50_6_2_81,351,6,SATISFIED,61.4716,6375.0,1834
EA-Ei-LM-50,50_6_2_81,351,7,SATISFIED,61.4925,6337.0,1642
EA-Ei-LM-50,50_6_2_81,351,8,SATISFIED,62.1404,6383.0,1771
EA-Ei-LM-50,50_6_2_81,351,9,SATISFIED,61.4789,6345.0,1864
EA-Ei-LM-50,50_6_2_81,351,10,SATISFIED,61.4744,6353.0,1852
EA-Ei-LM-50,50_6_2_82,351,1,SATISFIED,61.4572,6200.0,1865
EA-Ei-LM-50,50_6_2_82,351,2,SATISFIED,61.4714,6228.0,1756
EA-Ei-LM-50,50_6_2_82,351,3,SATISFIED,61.4953,6230.0,1785
EA-Ei-LM-50,50_6_2_82,351,4,SATISFIED,61.7182,6209.0,1748
EA-Ei-LM-50,50_6_2_82,351,5,SATISFIED,61.8977,6234.0,1650
EA-Ei-LM-50,50_6_2_82,351,6,SATISFIED,61.4648,6237.0,1730
EA-Ei-LM-50,50_6_2_82,351,7,SATISFIED,61.7045,6212.0,1648
EA-Ei-LM-50,50_6_2_82,351,8,SATISFIED,61.8025,6210.0,1789
EA-Ei-LM-50,50_6_2_82,351,9,SATISFIED,61.4572,6224.0,1666
EA-Ei-LM-50,50_6_2_82,351,10,SATISFIED,61.4615,6193.0,1788
EA-Ei-LM-50,50_6_4_91,351,1,SATISFIED,61.454,6418.0,1671
EA-Ei-LM-50,50_6_4_91,351,2,SATISFIED,62.2748,6424.0,1603
EA-Ei-LM-50,50_6_4_91,351,3,SATISFIED,62.1339,6419.0,1575
EA-Ei-LM-50,50_6_4_91,351,4,SATISFIED,62.428,6398.0,1513
EA-Ei-LM-50,50_6_4_91,351,5,SATISFIED,61.4457,6466.0,1840
EA-Ei-LM-50,50_6_4_91,351,6,SATISFIED,61.5008,6434.0,1759
EA-Ei-LM-50,50_6_4_91,351,7,SATISFIED,62.0867,6493.0,1709
EA-Ei-LM-50,50_6_4_91,351,8,SATISFIED,61.4596,6515.0,1621
EA-Ei-LM-50,50_6_4_91,351,9,SATISFIED,61.5992,6424.0,1767
EA-Ei-LM-50,50_6_4_91,351,10,SATISFIED,61.4551,6377.0,1619
EA-Ei-LM-50,50_6_4_92,351,1,SATISFIED,61.4643,6369.0,1805
EA-Ei-LM-50,50_6_4_92,351,2,SATISFIED,61.4513,6318.0,1728
